timestamp,gt_x,gt_y,gt_z,gt_vx,gt_vy,gt_vz
0.00000000,1.00000000,0.00000000,1.50000000,-0.00000000,0.30000000,0.00000000
0.03333333,0.99995000,0.00999983,1.50000000,-0.00299995,0.29998500,0.00000000
0.06666667,0.99980001,0.01999867,1.50000000,-0.00599960,0.29994000,0.00000000
0.10000000,0.99955003,0.02999550,1.50000000,-0.00899865,0.29986501,0.00000000
0.13333333,0.99920011,0.03998933,1.50000000,-0.01199680,0.29976003,0.00000000
0.16666667,0.99875026,0.04997917,1.50000000,-0.01499375,0.29962508,0.00000000
0.20000000,0.99820054,0.05996401,1.50000000,-0.01798920,0.29946016,0.00000000
0.23333333,0.99755100,0.06994285,1.50000000,-0.02098285,0.29926530,0.00000000
0.26666667,0.99680171,0.07991469,1.50000000,-0.02397441,0.29904051,0.00000000
0.30000000,0.99595273,0.08987855,1.50000000,-0.02696356,0.29878582,0.00000000
0.33333333,0.99500417,0.09983342,1.50000000,-0.02995002,0.29850125,0.00000000
0.36666667,0.99395610,0.10977830,1.50000000,-0.03293349,0.29818683,0.00000000
0.40000000,0.99280864,0.11971221,1.50000000,-0.03591366,0.29784259,0.00000000
0.43333333,0.99156189,0.12963414,1.50000000,-0.03889024,0.29746857,0.00000000
0.46666667,0.99021600,0.13954311,1.50000000,-0.04186293,0.29706480,0.00000000
0.50000000,0.98877108,0.14943813,1.50000000,-0.04483144,0.29663132,0.00000000
0.53333333,0.98722728,0.15931821,1.50000000,-0.04779546,0.29616819,0.00000000
0.56666667,0.98558477,0.16918235,1.50000000,-0.05075470,0.29567543,0.00000000
0.60000000,0.98384369,0.17902957,1.50000000,-0.05370887,0.29515311,0.00000000
0.63333333,0.98200424,0.18885889,1.50000000,-0.05665767,0.29460127,0.00000000
0.66666667,0.98006658,0.19866933,1.50000000,-0.05960080,0.29401997,0.00000000
0.70000000,0.97803091,0.20845990,1.50000000,-0.06253797,0.29340927,0.00000000
0.73333333,0.97589745,0.21822962,1.50000000,-0.06546889,0.29276923,0.00000000
0.76666667,0.97366640,0.22797752,1.50000000,-0.06839326,0.29209992,0.00000000
0.80000000,0.97133797,0.23770263,1.50000000,-0.07131079,0.29140139,0.00000000
0.83333333,0.96891242,0.24740396,1.50000000,-0.07422119,0.29067373,0.00000000
0.86666667,0.96638998,0.25708055,1.50000000,-0.07712417,0.28991699,0.00000000
0.90000000,0.96377090,0.26673144,1.50000000,-0.08001943,0.28913127,0.00000000
0.93333333,0.96105544,0.27635565,1.50000000,-0.08290669,0.28831663,0.00000000
0.96666667,0.95824388,0.28595223,1.50000000,-0.08578567,0.28747316,0.00000000
1.00000000,0.95533649,0.29552021,1.50000000,-0.08865606,0.28660095,0.00000000
1.03333333,0.95233357,0.30505864,1.50000000,-0.09151759,0.28570007,0.00000000
1.06666667,0.94923542,0.31456656,1.50000000,-0.09436997,0.28477063,0.00000000
1.10000000,0.94604234,0.32404303,1.50000000,-0.09721291,0.28381270,0.00000000
1.13333333,0.94275467,0.33348709,1.50000000,-0.10004613,0.28282640,0.00000000
1.16666667,0.93937271,0.34289781,1.50000000,-0.10286934,0.28181181,0.00000000
1.20000000,0.93589682,0.35227423,1.50000000,-0.10568227,0.28076905,0.00000000
1.23333333,0.93232735,0.36161543,1.50000000,-0.10848463,0.27969820,0.00000000
1.26666667,0.92866464,0.37092047,1.50000000,-0.11127614,0.27859939,0.00000000
1.30000000,0.92490906,0.38018842,1.50000000,-0.11405652,0.27747272,0.00000000
1.33333333,0.92106099,0.38941834,1.50000000,-0.11682550,0.27631830,0.00000000
1.36666667,0.91712082,0.39860933,1.50000000,-0.11958280,0.27513625,0.00000000
1.40000000,0.91308894,0.40776045,1.50000000,-0.12232814,0.27392668,0.00000000
1.43333333,0.90896575,0.41687080,1.50000000,-0.12506124,0.27268972,0.00000000
1.46666667,0.90475166,0.42593947,1.50000000,-0.12778184,0.27142550,0.00000000
1.50000000,0.90044710,0.43496553,1.50000000,-0.13048966,0.27013413,0.00000000
1.53333333,0.89605250,0.44394811,1.50000000,-0.13318443,0.26881575,0.00000000
1.56666667,0.89156829,0.45288629,1.50000000,-0.13586589,0.26747049,0.00000000
1.60000000,0.88699492,0.46177918,1.50000000,-0.13853375,0.26609848,0.00000000
1.63333333,0.88233286,0.47062589,1.50000000,-0.14118777,0.26469986,0.00000000
1.66666667,0.87758256,0.47942554,1.50000000,-0.14382766,0.26327477,0.00000000
1.70000000,0.87274451,0.48817725,1.50000000,-0.14645317,0.26182335,0.00000000
1.73333333,0.86781918,0.49688014,1.50000000,-0.14906404,0.26034575,0.00000000
1.76666667,0.86280707,0.50553334,1.50000000,-0.15166000,0.25884212,0.00000000
1.80000000,0.85770868,0.51413599,1.50000000,-0.15424080,0.25731260,0.00000000
1.83333333,0.85252452,0.52268723,1.50000000,-0.15680617,0.25575736,0.00000000
1.86666667,0.84725511,0.53118620,1.50000000,-0.15935586,0.25417653,0.00000000
1.90000000,0.84190098,0.53963205,1.50000000,-0.16188961,0.25257029,0.00000000
1.93333333,0.83646265,0.54802394,1.50000000,-0.16440718,0.25093879,0.00000000
1.96666667,0.83094068,0.55636102,1.50000000,-0.16690831,0.24928220,0.00000000
2.00000000,0.82533561,0.56464247,1.50000000,-0.16939274,0.24760068,0.00000000
2.03333333,0.81964802,0.57286746,1.50000000,-0.17186024,0.24589441,0.00000000
2.06666667,0.81387846,0.58103516,1.50000000,-0.17431055,0.24416354,0.00000000
2.10000000,0.80802751,0.58914476,1.50000000,-0.17674343,0.24240825,0.00000000
2.13333333,0.80209576,0.59719544,1.50000000,-0.17915863,0.24062873,0.00000000
2.16666667,0.79608380,0.60518641,1.50000000,-0.18155592,0.23882514,0.00000000
2.20000000,0.78999223,0.61311685,1.50000000,-0.18393506,0.23699767,0.00000000
2.23333333,0.78382167,0.62098599,1.50000000,-0.18629580,0.23514650,0.00000000
2.26666667,0.77757272,0.62879302,1.50000000,-0.18863791,0.23327182,0.00000000
2.30000000,0.77124601,0.63653718,1.50000000,-0.19096115,0.23137380,0.00000000
2.33333333,0.76484219,0.64421769,1.50000000,-0.19326531,0.22945266,0.00000000
2.36666667,0.75836188,0.65183377,1.50000000,-0.19555013,0.22750856,0.00000000
2.40000000,0.75180573,0.65938467,1.50000000,-0.19781540,0.22554172,0.00000000
2.43333333,0.74517440,0.66686964,1.50000000,-0.20006089,0.22355232,0.00000000
2.46666667,0.73846856,0.67428791,1.50000000,-0.20228637,0.22154057,0.00000000
2.50000000,0.73168887,0.68163876,1.50000000,-0.20449163,0.21950666,0.00000000
2.53333333,0.72483601,0.68892145,1.50000000,-0.20667643,0.21745080,0.00000000
2.56666667,0.71791067,0.69613524,1.50000000,-0.20884057,0.21537320,0.00000000
2.60000000,0.71091354,0.70327942,1.50000000,-0.21098383,0.21327406,0.00000000
2.63333333,0.70384532,0.71035327,1.50000000,-0.21310598,0.21115359,0.00000000
2.66666667,0.69670671,0.71735609,1.50000000,-0.21520683,0.20901201,0.00000000
2.70000000,0.68949843,0.72428717,1.50000000,-0.21728615,0.20684953,0.00000000
2.73333333,0.68222121,0.73114583,1.50000000,-0.21934375,0.20466636,0.00000000
2.76666667,0.67487576,0.73793137,1.50000000,-0.22137941,0.20246273,0.00000000
2.80000000,0.66746283,0.74464312,1.50000000,-0.22339294,0.20023885,0.00000000
2.83333333,0.65998315,0.75128041,1.50000000,-0.22538412,0.19799494,0.00000000
2.86666667,0.65243747,0.75784256,1.50000000,-0.22735277,0.19573124,0.00000000
2.90000000,0.64482655,0.76432894,1.50000000,-0.22929868,0.19344796,0.00000000
2.93333333,0.63715114,0.77073888,1.50000000,-0.23122166,0.19114534,0.00000000
2.96666667,0.62941203,0.77707175,1.50000000,-0.23312152,0.18882361,0.00000000
3.00000000,0.62160997,0.78332691,1.50000000,-0.23499807,0.18648299,0.00000000
3.03333333,0.61374575,0.78950374,1.50000000,-0.23685112,0.18412372,0.00000000
3.06666667,0.60582016,0.79560162,1.50000000,-0.23868049,0.18174605,0.00000000
3.10000000,0.59783398,0.80161994,1.50000000,-0.24048598,0.17935019,0.00000000
3.13333333,0.58978803,0.80755810,1.50000000,-0.24226743,0.17693641,0.00000000
3.16666667,0.58168309,0.81341550,1.50000000,-0.24402465,0.17450493,0.00000000
3.20000000,0.57351999,0.81919157,1.50000000,-0.24575747,0.17205600,0.00000000
3.23333333,0.56529953,0.82488571,1.50000000,-0.24746571,0.16958986,0.00000000
3.26666667,0.55702255,0.83049737,1.50000000,-0.24914921,0.16710676,0.00000000
3.30000000,0.54868986,0.83602598,1.50000000,-0.25080779,0.16460696,0.00000000
3.33333333,0.54030231,0.84147098,1.50000000,-0.25244130,0.16209069,0.00000000
3.36666667,0.53186072,0.84683184,1.50000000,-0.25404955,0.15955822,0.00000000
3.40000000,0.52336595,0.85210802,1.50000000,-0.25563241,0.15700979,0.00000000
3.43333333,0.51481884,0.85729899,1.50000000,-0.25718970,0.15444565,0.00000000
3.46666667,0.50622026,0.86240423,1.50000000,-0.25872127,0.15186608,0.00000000
3.50000000,0.49757105,0.86742323,1.50000000,-0.26022697,0.14927131,0.00000000
3.53333333,0.48887208,0.87235548,1.50000000,-0.26170664,0.14666162,0.00000000
3.56666667,0.48012423,0.87720050,1.50000000,-0.26316015,0.14403727,0.00000000
3.60000000,0.47132836,0.88195781,1.50000000,-0.26458734,0.14139851,0.00000000
3.63333333,0.46248537,0.88662691,1.50000000,-0.26598807,0.13874561,0.00000000
3.66666667,0.45359612,0.89120736,1.50000000,-0.26736221,0.13607884,0.00000000
3.70000000,0.44466152,0.89569869,1.50000000,-0.26870961,0.13339846,0.00000000
3.73333333,0.43568245,0.90010044,1.50000000,-0.27003013,0.13070473,0.00000000
3.76666667,0.42665981,0.90441219,1.50000000,-0.27132366,0.12799794,0.00000000
3.80000000,0.41759450,0.90863350,1.50000000,-0.27259005,0.12527835,0.00000000
3.83333333,0.40848744,0.91276394,1.50000000,-0.27382918,0.12254623,0.00000000
3.86666667,0.39933953,0.91680311,1.50000000,-0.27504093,0.11980186,0.00000000
3.90000000,0.39015168,0.92075060,1.50000000,-0.27622518,0.11704551,0.00000000
3.93333333,0.38092482,0.92460601,1.50000000,-0.27738180,0.11427745,0.00000000
3.96666667,0.37165987,0.92836897,1.50000000,-0.27851069,0.11149796,0.00000000
4.00000000,0.36235775,0.93203909,1.50000000,-0.27961173,0.10870733,0.00000000
4.03333333,0.35301940,0.93561600,1.50000000,-0.28068480,0.10590582,0.00000000
4.06666667,0.34364575,0.93909936,1.50000000,-0.28172981,0.10309372,0.00000000
4.10000000,0.33423773,0.94248880,1.50000000,-0.28274664,0.10027132,0.00000000
4.13333333,0.32479628,0.94578400,1.50000000,-0.28373520,0.09743889,0.00000000
4.16666667,0.31532236,0.94898462,1.50000000,-0.28469539,0.09459671,0.00000000
4.20000000,0.30581691,0.95209034,1.50000000,-0.28562710,0.09174507,0.00000000
4.23333333,0.29628087,0.95510086,1.50000000,-0.28653026,0.08888426,0.00000000
4.26666667,0.28671521,0.95801586,1.50000000,-0.28740476,0.08601456,0.00000000
4.30000000,0.27712088,0.96083506,1.50000000,-0.28825052,0.08313626,0.00000000
4.33333333,0.26749883,0.96355819,1.50000000,-0.28906746,0.08024965,0.00000000
4.36666667,0.25785003,0.96618495,1.50000000,-0.28985549,0.07735501,0.00000000
4.40000000,0.24817545,0.96871510,1.50000000,-0.29061453,0.07445264,0.00000000
4.43333333,0.23847605,0.97114838,1.50000000,-0.29134451,0.07154282,0.00000000
4.46666667,0.22875281,0.97348454,1.50000000,-0.29204536,0.06862584,0.00000000
4.50000000,0.21900669,0.97572336,1.50000000,-0.29271701,0.06570201,0.00000000
4.53333333,0.20923867,0.97786460,1.50000000,-0.29335938,0.06277160,0.00000000
4.56666667,0.19944972,0.97990806,1.50000000,-0.29397242,0.05983492,0.00000000
4.60000000,0.18964083,0.98185353,1.50000000,-0.29455606,0.05689225,0.00000000
4.63333333,0.17981298,0.98370081,1.50000000,-0.29511024,0.05394389,0.00000000
4.66666667,0.16996714,0.98544973,1.50000000,-0.29563492,0.05099014,0.00000000
4.70000000,0.16010431,0.98710010,1.50000000,-0.29613003,0.04803129,0.00000000
4.73333333,0.15022547,0.98865176,1.50000000,-0.29659553,0.04506764,0.00000000
4.76666667,0.14033161,0.99010456,1.50000000,-0.29703137,0.04209948,0.00000000
4.80000000,0.13042371,0.99145835,1.50000000,-0.29743750,0.03912711,0.00000000
4.83333333,0.12050277,0.99271299,1.50000000,-0.29781390,0.03615083,0.00000000
4.86666667,0.11056978,0.99386836,1.50000000,-0.29816051,0.03317093,0.00000000
4.90000000,0.10062573,0.99492435,1.50000000,-0.29847730,0.03018772,0.00000000
4.93333333,0.09067162,0.99588084,1.50000000,-0.29876425,0.02720149,0.00000000
4.96666667,0.08070845,0.99673775,1.50000000,-0.29902133,0.02421253,0.00000000
5.00000000,0.07073720,0.99749499,1.50000000,-0.29924850,0.02122116,0.00000000
5.03333333,0.06075888,0.99815247,1.50000000,-0.29944574,0.01822766,0.00000000
5.06666667,0.05077448,0.99871014,1.50000000,-0.29961304,0.01523235,0.00000000
5.10000000,0.04078501,0.99916795,1.50000000,-0.29975038,0.01223550,0.00000000
5.13333333,0.03079146,0.99952583,1.50000000,-0.29985775,0.00923744,0.00000000
5.16666667,0.02079483,0.99978376,1.50000000,-0.29993513,0.00623845,0.00000000
5.20000000,0.01079612,0.99994172,1.50000000,-0.29998252,0.00323884,0.00000000
5.23333333,0.00079633,0.99999968,1.50000000,-0.29999990,0.00023890,0.00000000
5.26666667,-0.00920354,0.99995765,1.50000000,-0.29998729,-0.00276106,0.00000000
5.30000000,-0.01920249,0.99981562,1.50000000,-0.29994468,-0.00576075,0.00000000
5.33333333,-0.02919952,0.99957360,1.50000000,-0.29987208,-0.00875986,0.00000000
5.36666667,-0.03919363,0.99923163,1.50000000,-0.29976949,-0.01175809,0.00000000
5.40000000,-0.04918382,0.99878974,1.50000000,-0.29963692,-0.01475515,0.00000000
5.43333333,-0.05916909,0.99824797,1.50000000,-0.29947439,-0.01775073,0.00000000
5.46666667,-0.06914845,0.99760638,1.50000000,-0.29928191,-0.02074453,0.00000000
5.50000000,-0.07912089,0.99686503,1.50000000,-0.29905951,-0.02373627,0.00000000
5.53333333,-0.08908542,0.99602399,1.50000000,-0.29880720,-0.02672563,0.00000000
5.56666667,-0.09904104,0.99508335,1.50000000,-0.29852500,-0.02971231,0.00000000
5.60000000,-0.10898675,0.99404320,1.50000000,-0.29821296,-0.03269603,0.00000000
5.63333333,-0.11892157,0.99290365,1.50000000,-0.29787110,-0.03567647,0.00000000
5.66666667,-0.12884449,0.99166481,1.50000000,-0.29749944,-0.03865335,0.00000000
5.70000000,-0.13875453,0.99032680,1.50000000,-0.29709804,-0.04162636,0.00000000
5.73333333,-0.14865070,0.98888977,1.50000000,-0.29666693,-0.04459521,0.00000000
5.76666667,-0.15853200,0.98735384,1.50000000,-0.29620615,-0.04755960,0.00000000
5.80000000,-0.16839745,0.98571918,1.50000000,-0.29571575,-0.05051923,0.00000000
5.83333333,-0.17824606,0.98398595,1.50000000,-0.29519578,-0.05347382,0.00000000
5.86666667,-0.18807684,0.98215432,1.50000000,-0.29464630,-0.05642305,0.00000000
5.90000000,-0.19788881,0.98022447,1.50000000,-0.29406734,-0.05936664,0.00000000
5.93333333,-0.20768100,0.97819661,1.50000000,-0.29345898,-0.06230430,0.00000000
5.96666667,-0.21745242,0.97607092,1.50000000,-0.29282128,-0.06523573,0.00000000
6.00000000,-0.22720209,0.97384763,1.50000000,-0.29215429,-0.06816063,0.00000000
6.03333333,-0.23692905,0.97152696,1.50000000,-0.29145809,-0.07107871,0.00000000
6.06666667,-0.24663231,0.96910913,1.50000000,-0.29073274,-0.07398969,0.00000000
6.10000000,-0.25631091,0.96659439,1.50000000,-0.28997832,-0.07689327,0.00000000
6.13333333,-0.26596388,0.96398300,1.50000000,-0.28919490,-0.07978916,0.00000000
6.16666667,-0.27559025,0.96127520,1.50000000,-0.28838256,-0.08267707,0.00000000
6.20000000,-0.28518906,0.95847128,1.50000000,-0.28754138,-0.08555672,0.00000000
6.23333333,-0.29475935,0.95557152,1.50000000,-0.28667146,-0.08842781,0.00000000
6.26666667,-0.30430017,0.95257619,1.50000000,-0.28577286,-0.09129005,0.00000000
6.30000000,-0.31381056,0.94948561,1.50000000,-0.28484568,-0.09414317,0.00000000
6.33333333,-0.32328957,0.94630009,1.50000000,-0.28389003,-0.09698687,0.00000000
6.36666667,-0.33273625,0.94301993,1.50000000,-0.28290598,-0.09982087,0.00000000
6.40000000,-0.34214965,0.93964547,1.50000000,-0.28189364,-0.10264490,0.00000000
6.43333333,-0.35152884,0.93617705,1.50000000,-0.28085312,-0.10545865,0.00000000
6.46666667,-0.36087288,0.93261501,1.50000000,-0.27978450,-0.10826186,0.00000000
6.50000000,-0.37018083,0.92895972,1.50000000,-0.27868791,-0.11105425,0.00000000
6.53333333,-0.37945176,0.92521152,1.50000000,-0.27756346,-0.11383553,0.00000000
6.56666667,-0.38868475,0.92137081,1.50000000,-0.27641124,-0.11660543,0.00000000
6.60000000,-0.39787887,0.91743796,1.50000000,-0.27523139,-0.11936366,0.00000000
6.63333333,-0.40703321,0.91341336,1.50000000,-0.27402401,-0.12210996,0.00000000
6.66666667,-0.41614684,0.90929743,1.50000000,-0.27278923,-0.12484405,0.00000000
6.70000000,-0.42521885,0.90509056,1.50000000,-0.27152717,-0.12756566,0.00000000
6.73333333,-0.43424835,0.90079319,1.50000000,-0.27023796,-0.13027450,0.00000000
6.76666667,-0.44323442,0.89640574,1.50000000,-0.26892172,-0.13297032,0.00000000
6.80000000,-0.45217616,0.89192865,1.50000000,-0.26757860,-0.13565285,0.00000000
6.83333333,-0.46107269,0.88736237,1.50000000,-0.26620871,-0.13832181,0.00000000
6.86666667,-0.46992311,0.88270735,1.50000000,-0.26481221,-0.14097693,0.00000000
6.90000000,-0.47872654,0.87796406,1.50000000,-0.26338922,-0.14361796,0.00000000
6.93333333,-0.48748210,0.87313298,1.50000000,-0.26193989,-0.14624463,0.00000000
6.96666667,-0.49618891,0.86821458,1.50000000,-0.26046438,-0.14885667,0.00000000
7.00000000,-0.50484610,0.86320937,1.50000000,-0.25896281,-0.15145383,0.00000000
